"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","AUTO-COERCE.32","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","FUNCTIONAL-PROGRAMMING-TESTS.01","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","SPACE-TESTS.08","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","33","INDEX-MIN-FUNCTIONS-EXTRA-3.29","","Sun Dec 22 02:58:50 GMT 2024","failed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","SORTING-TESTS.17","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","INDEX-MIN-FUNCTIONS-EXTRA-1.19","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","TYPE-CHECK-BASIC-TESTS.14","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","SORTING-TESTS.04","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","RUST-TESTS.07","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","COLLAPSE.01","","Sun Dec 22 03:16:03 GMT 2024","passed","Sun Dec 22 03:16:03 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","9000","hyperon-mettalog_sanity.delay_reduction_until_bindings_ready_he_659","","Sun Dec 22 02:55:23 GMT 2024","passed","Sun Dec 22 02:55:32 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","INDEX-MIN-FUNCTIONS-EXTRA-2.23","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","D2-HIGHERFUNC.17","","Sun Dec 22 02:55:32 GMT 2024","passed","Sun Dec 22 02:55:32 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","OUTPUT-LOAD-TESTS.13","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","INTERSECTION-TESTS.12","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","79","MATH-HYPHEN-FUNCTIONS.21","","Sun Dec 22 02:58:50 GMT 2024","failed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","12","TYPE-CHECKING-SYMBOL-HE-673.07","","Sun Dec 22 02:58:50 GMT 2024","failed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","4","TYPE-FILTERING-TESTS.19","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","DUPLICATION-SEMANTICS-HE-798.04","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","9000","hyperon-mettalog_sanity.string-tests","","Sun Dec 22 02:55:23 GMT 2024","passed","Sun Dec 22 02:55:32 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","45","TYPE-CHECK-BASIC-TESTS.06","","Sun Dec 22 02:58:50 GMT 2024","failed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","OR-TEST.18","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","AUTO-COERCE.18","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","WHAT-EVALS-OR-NOT.04","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","INTERSECTION-TESTS.16","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","5","TYPE-FILTERING-TESTS.21","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","MINIMAL-METTA-TESTS.03","","Sun Dec 22 02:58:50 GMT 2024","passed","Sun Dec 22 02:58:50 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
