"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","ORDERING-IF2-IF-FACTORIAL.04","","Sat Mar 29 08:34:14 GMT 2025","passed","Sat Mar 29 08:34:14 GMT 2025","","ORDERING","ORDERING",""
"","34","C1-GROUNDED-BASIC.05","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","37","MATCH-SUPERPOSED-SPACES.02","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","1000","metta-wam-issue-199.bug_capture_199","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:40 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","18000","metta-morph_tests.nalifier","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:57 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","65","E2-STATES.06","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","66","TYPES2.05","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","22","D1-GADT.13","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","35","B2-BACKCHAIN.02","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","35","MATCH-EMPTY-SAME.08","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","0","hyperon-experimental_scripts.d5_auto_types","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:39 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","15","D2-HIGHERFUNC.21","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","105","LETLET.01","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","109","D2-HIGHERFUNC.03","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","0","hyperon-experimental_scripts.e2_states","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:39 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","hyperon-experimental_scripts.b4_nondeterm","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:40 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","35","D4-TYPE-PROP.05","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","25","D2-HIGHERFUNC.04","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","69","BOOLEAN-TWICE.01","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","160","BC-COMP.01","","Sat Mar 29 08:32:34 GMT 2025","passed","Sat Mar 29 08:32:34 GMT 2025","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","33","C1-GROUNDED-BASIC.20","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","1","D4-TYPE-PROP-X2.12","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","40","HYPERPOSE.06","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","22","D4-TYPE-PROP-X2.03","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","35","B5-TYPES-PRELIM.17","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","97","MATCH-EMPTY-OR-VAR.02","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","38","ORDERING-IF-IF2-FACTORIAL.03","","Sat Mar 29 08:34:14 GMT 2025","passed","Sat Mar 29 08:34:14 GMT 2025","","ORDERING","ORDERING",""
"","34","C1-GROUNDED-BASIC.02","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","171","LET-SUPERPOSE-LIST2.01","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","15000","anti-regression.mettalogTestCurried","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:54 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","metta-morph_tests.let_superpose_if_case","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:40 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","161","C1-GROUNDED-BASIC.23","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","34","B5-TYPES-PRELIM.23","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","74","D5-AUTO-TYPES.03","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","89","D4-TYPE-PROP-X2.01","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","163","B4-NONDETERM.09","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","53","ORDERING-IF-IF2-FACTORIAL.09","","Sat Mar 29 08:34:14 GMT 2025","passed","Sat Mar 29 08:34:14 GMT 2025","","ORDERING","ORDERING",""
"","16000","metta-wam-issue-116.test_spo_116378","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:55 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","69","D3-DEPTYPES.03","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","24","B5-TYPES-PRELIM.05","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","34","C2-SPACES.04","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","MODULE-SYSTEM","MODULE-SYSTEM",""
"","35","MATCH-EMPTY-SAME.06","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","34","BUG-206-SEVERAL-UNIFIES.04","","Sat Mar 29 08:32:56 GMT 2025","passed","Sat Mar 29 08:32:56 GMT 2025","","ISSUES","ISSUES",""
"","1000","hyperon-experimental_scripts.b0_chaining_prelim","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:40 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","77","A3-TWOSIDE.04","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","53","BUG-206-SEVERAL-UNIFIES.07","","Sat Mar 29 08:32:56 GMT 2025","passed","Sat Mar 29 08:32:56 GMT 2025","","ISSUES","ISSUES",""
"","25","TEST-IF-CLOSED.10","","Sat Mar 29 08:32:34 GMT 2025","passed","Sat Mar 29 08:32:34 GMT 2025","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","53","B5-TYPES-PRELIM.04","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","96","NESTED-PARAMETERS.01","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","24","TYPES2.04","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","65","D1-GADT.10","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","38","TEST-IF-CLOSED.04","","Sat Mar 29 08:32:34 GMT 2025","passed","Sat Mar 29 08:32:34 GMT 2025","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","24","HYPERPOSE.02","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","1000","metta-morph_tests.zeroargs","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:40 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","9","MATCH-VOID.01","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","1000","metta-morph_tests.sequential_nested","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:40 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","metta-morph_tests.match_empty_or_var","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:40 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","151","B4-NONDETERM.11","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","1","BCHAIN.02","","Sat Mar 29 08:32:34 GMT 2025","passed","Sat Mar 29 08:32:34 GMT 2025","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","509","G1-DOCS.01","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","40000","hyperon-experimental_scripts.d4_type_prop_x2","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:18:19 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","hyperon-experimental_scripts.e1_kb_write","","Sat Mar 29 08:17:39 GMT 2025","failed","Sat Mar 29 08:17:40 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","144","D2-HIGHERFUNC.27","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","34","MATCH-EMPTY-OR-VAR.07","","Sat Mar 29 08:20:10 GMT 2025","passed","Sat Mar 29 08:20:10 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","35","D4-TYPE-PROP.04","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","121","C1-GROUNDED-BASIC.07","","Sat Mar 29 08:17:39 GMT 2025","passed","Sat Mar 29 08:17:39 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
