"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","hyperon-mettalog_sanity.lambda_abstraction_bc_he_556","","Mon Feb 24 14:13:08 GMT 2025","passed","Mon Feb 24 14:13:08 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","hyperon-mettalog_sanity.sequential_tests","","Mon Feb 24 14:13:08 GMT 2025","passed","Mon Feb 24 14:13:09 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","hyperon-mettalog_sanity.non_deterministic_functions_he_744","","Mon Feb 24 14:13:08 GMT 2025","passed","Mon Feb 24 14:13:09 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","metta-morph_tests.match_feval","","Mon Feb 24 14:13:08 GMT 2025","passed","Mon Feb 24 14:13:09 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","0","hyperon-mettalog_sanity.limit_tests","","Mon Feb 24 14:13:08 GMT 2025","passed","Mon Feb 24 14:13:08 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","metta-morph_tests.factorial","","Mon Feb 24 14:13:08 GMT 2025","passed","Mon Feb 24 14:13:09 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","hyperon-mettalog_sanity.base_test_repr_parse_intersection","","Mon Feb 24 14:13:08 GMT 2025","passed","Mon Feb 24 14:13:09 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","hyperon-mettalog_sanity.differen_arities_are_fine_he_603","","Mon Feb 24 14:13:08 GMT 2025","passed","Mon Feb 24 14:13:09 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","hyperon-mettalog_sanity.subtraction_test","","Mon Feb 24 14:13:08 GMT 2025","passed","Mon Feb 24 14:13:09 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","hyperon-mettalog_sanity.backchainer_219","","Mon Feb 24 14:13:08 GMT 2025","passed","Mon Feb 24 14:13:09 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","0","module-system.f1_moduleA","","Mon Feb 24 14:13:08 GMT 2025","passed","Mon Feb 24 14:13:08 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","1000","metta-morph_tests.peano","","Mon Feb 24 14:13:08 GMT 2025","passed","Mon Feb 24 14:13:09 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
