"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","B5-TYPES-PRELIM.26","","Tue Dec 31 03:44:37 GMT 2024","passed","Tue Dec 31 03:44:37 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","24","INDEX-MIN-FUNCTIONS-EXTRA-3.39","","Tue Dec 31 03:47:53 GMT 2024","failed","Tue Dec 31 03:47:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","15","INDEX-MIN-FUNCTIONS-EXTRA-3.41","","Tue Dec 31 03:47:53 GMT 2024","passed","Tue Dec 31 03:47:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","SORTING-TESTS-NATS.35","","Tue Dec 31 03:47:53 GMT 2024","passed","Tue Dec 31 03:47:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","8000","metta-morph_tests.identity","","Tue Dec 31 03:44:29 GMT 2024","passed","Tue Dec 31 03:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","FUNCTIONAL-PROGRAMMING-TESTS.07","","Tue Dec 31 03:47:53 GMT 2024","passed","Tue Dec 31 03:47:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","12","TYPE-CHECKING-SYMBOL-HE-673.06","","Tue Dec 31 03:47:53 GMT 2024","failed","Tue Dec 31 03:47:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","SUPERPOSE-NESTED.04","","Tue Dec 31 04:06:53 GMT 2024","passed","Tue Dec 31 04:06:53 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","3","TYPES2.02","","Tue Dec 31 04:06:53 GMT 2024","passed","Tue Dec 31 04:06:53 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","1","MINIMAL-METTA-TESTS.31","","Tue Dec 31 03:47:53 GMT 2024","passed","Tue Dec 31 03:47:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","AUTO-COERCE.16","","Tue Dec 31 03:47:53 GMT 2024","passed","Tue Dec 31 03:47:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","SUBTRACTION-TEST.01","","Tue Dec 31 03:47:53 GMT 2024","passed","Tue Dec 31 03:47:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","C1-GROUNDED-BASIC.06","","Tue Dec 31 03:44:37 GMT 2024","passed","Tue Dec 31 03:44:37 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","8","OR-TEST.01","","Tue Dec 31 03:47:53 GMT 2024","passed","Tue Dec 31 03:47:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
